"year","county","area_id","ecosystem_type","species_group","exchange_value","withheld"
1997,"Maui",324,"Open Ocean","All Species",37167.0142926645,FALSE
1997,"Maui",324,"Reef","All Species",1469.6132845768,FALSE
1997,"Maui",325,"All Ecosystems","Deep 7 Bottomfish",3679.4395923511,FALSE
1997,"Maui",325,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Maui",325,"Open Ocean","Deep 7 Bottomfish",3679.4395923511,FALSE
1997,"Maui",325,"All Ecosystems","Shallow Bottomfish",NA,TRUE
1997,"Maui",325,"Reef","Shallow Bottomfish",NA,TRUE
1997,"Maui",325,"Open Ocean","Shallow Bottomfish",NA,TRUE
1997,"Maui",325,"All Ecosystems","Reef-Associated",0,FALSE
1997,"Maui",325,"Reef","Reef-Associated",0,FALSE
1997,"Maui",325,"Open Ocean","Reef-Associated",0,FALSE
1997,"Maui",325,"All Ecosystems","Pelagics",12627.3237910345,FALSE
1997,"Maui",325,"Reef","Pelagics",0,FALSE
1997,"Maui",325,"Open Ocean","Pelagics",12627.3237910345,FALSE
1997,"Maui",325,"All Ecosystems","All Species",1636.7633833856,FALSE
1997,"Maui",325,"Open Ocean","All Species",16306.7633833856,FALSE
1997,"Maui",325,"Reef","All Species",0,FALSE
1997,"Maui",326,"All Ecosystems","Deep 7 Bottomfish",12496.3539682132,FALSE
1997,"Maui",326,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Maui",326,"Open Ocean","Deep 7 Bottomfish",12496.3539682132,FALSE
1997,"Maui",326,"All Ecosystems","Shallow Bottomfish",NA,TRUE
1997,"Maui",326,"Reef","Shallow Bottomfish",NA,TRUE
1997,"Maui",326,"Open Ocean","Shallow Bottomfish",NA,TRUE
1997,"Maui",326,"All Ecosystems","Reef-Associated",0,FALSE
1997,"Maui",326,"Reef","Reef-Associated",0,FALSE
1997,"Maui",326,"Open Ocean","Reef-Associated",0,FALSE
1997,"Maui",326,"All Ecosystems","Pelagics",8455.97221956112,FALSE
1997,"Maui",326,"Reef","Pelagics",0,FALSE
1997,"Maui",326,"Open Ocean","Pelagics",8455.97221956112,FALSE
1997,"Maui",326,"All Ecosystems","All Species",2952.3261877743,FALSE
1997,"Maui",326,"Open Ocean","All Species",20952.3261877743,FALSE
1997,"Maui",326,"Reef","All Species",0,FALSE
1997,"Maui",327,"All Ecosystems","Deep 7 Bottomfish",131905.771951999,FALSE
1997,"Maui",327,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Maui",327,"Open Ocean","Deep 7 Bottomfish",131905.771951999,FALSE
1997,"Maui",327,"All Ecosystems","Shallow Bottomfish",11316.3500101567,FALSE
1997,"Maui",327,"Reef","Shallow Bottomfish",3941.4950189279,FALSE
1997,"Maui",327,"Open Ocean","Shallow Bottomfish",7374.85499122884,FALSE
1997,"Maui",327,"All Ecosystems","Reef-Associated",276.69680877743,FALSE
1997,"Maui",327,"Reef","Reef-Associated",276.69680877743,FALSE
1997,"Maui",327,"Open Ocean","Reef-Associated",0,FALSE
1997,"Maui",327,"All Ecosystems","Pelagics",45022.7153530533,FALSE
1997,"Maui",327,"Reef","Pelagics",0,FALSE
1997,"Maui",327,"Open Ocean","Pelagics",45022.7153530533,FALSE
1997,"Maui",327,"All Ecosystems","All Species",188521.534123986,FALSE
1997,"Maui",327,"Open Ocean","All Species",184303.342296281,FALSE
1997,"Maui",327,"Reef","All Species",4218.19182770533,FALSE
1997,"Maui",328,"All Ecosystems","Deep 7 Bottomfish",23801.8519687774,FALSE
1997,"Maui",328,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Maui",328,"Open Ocean","Deep 7 Bottomfish",23801.8519687774,FALSE
1997,"Maui",328,"All Ecosystems","Shallow Bottomfish",2382.53613855799,FALSE
1997,"Maui",328,"Reef","Shallow Bottomfish",1028.25243874608,FALSE
1997,"Maui",328,"Open Ocean","Shallow Bottomfish",1354.28369981191,FALSE
1997,"Maui",328,"All Ecosystems","Reef-Associated",774.751064576802,FALSE
1997,"Maui",328,"Reef","Reef-Associated",774.751064576802,FALSE
1997,"Maui",328,"Open Ocean","Reef-Associated",0,FALSE
1997,"Maui",328,"All Ecosystems","Pelagics",157051.93122884,FALSE
1997,"Maui",328,"Reef","Pelagics",0,FALSE
1997,"Maui",328,"Open Ocean","Pelagics",157051.93122884,FALSE
1997,"Maui",328,"All Ecosystems","All Species",18411.74752,FALSE
1997,"Maui",328,"Open Ocean","All Species",182208.066897429,FALSE
1997,"Maui",328,"Reef","All Species",1803.00350332288,FALSE
1997,"Maui",331,"All Ecosystems","Deep 7 Bottomfish",384786.021442189,FALSE
1997,"Maui",331,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Maui",331,"Open Ocean","Deep 7 Bottomfish",384786.021442189,FALSE
1997,"Maui",331,"All Ecosystems","Shallow Bottomfish",153245.142420846,FALSE
1997,"Maui",331,"Reef","Shallow Bottomfish",36287.6973454232,FALSE
1997,"Maui",331,"Open Ocean","Shallow Bottomfish",116957.445075423,FALSE
1997,"Maui",331,"All Ecosystems","Reef-Associated",8915.17117880878,FALSE
1997,"Maui",331,"Reef","Reef-Associated",8915.17117880878,FALSE
1997,"Maui",331,"Open Ocean","Reef-Associated",0,FALSE
1997,"Maui",331,"All Ecosystems","Pelagics",58731.1053503134,FALSE
1997,"Maui",331,"Reef","Pelagics",0,FALSE
1997,"Maui",331,"Open Ocean","Pelagics",58731.1053503134,FALSE
1997,"Maui",331,"All Ecosystems","All Species",65677.44392158,FALSE
1997,"Maui",331,"Open Ocean","All Species",560474.571867926,FALSE
1997,"Maui",331,"Reef","All Species",45202.868524232,FALSE
1997,"Maui",332,"All Ecosystems","Deep 7 Bottomfish",11000.1503165517,FALSE
1997,"Maui",332,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Maui",332,"Open Ocean","Deep 7 Bottomfish",11000.1503165517,FALSE
1997,"Maui",332,"All Ecosystems","Shallow Bottomfish",NA,TRUE
1997,"Maui",332,"Reef","Shallow Bottomfish",NA,TRUE
1997,"Maui",332,"Open Ocean","Shallow Bottomfish",NA,TRUE
1997,"Maui",332,"All Ecosystems","Reef-Associated",0,FALSE
1997,"Maui",332,"Reef","Reef-Associated",0,FALSE
1997,"Maui",332,"Open Ocean","Reef-Associated",0,FALSE
1997,"Maui",332,"All Ecosystems","Pelagics",178198.396532163,FALSE
1997,"Maui",332,"Reef","Pelagics",0,FALSE
1997,"Maui",332,"Open Ocean","Pelagics",178198.396532163,FALSE
1997,"Maui",332,"All Ecosystems","All Species",189198.546848715,FALSE
1997,"Maui",332,"Open Ocean","All Species",189198.546848715,FALSE
1997,"Maui",332,"Reef","All Species",0,FALSE
1997,"Maui",333,"All Ecosystems","Deep 7 Bottomfish",15007.8386692163,FALSE
1997,"Maui",333,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Maui",333,"Open Ocean","Deep 7 Bottomfish",15007.8386692163,FALSE
1997,"Maui",333,"All Ecosystems","Shallow Bottomfish",NA,TRUE
1997,"Maui",333,"Reef","Shallow Bottomfish",NA,TRUE
1997,"Maui",333,"Open Ocean","Shallow Bottomfish",NA,TRUE
1997,"Maui",333,"All Ecosystems","Reef-Associated",0,FALSE
1997,"Maui",333,"Reef","Reef-Associated",0,FALSE
1997,"Maui",333,"Open Ocean","Reef-Associated",0,FALSE
1997,"Maui",333,"All Ecosystems","Pelagics",154560.011543323,FALSE
1997,"Maui",333,"Reef","Pelagics",0,FALSE
1997,"Maui",333,"Open Ocean","Pelagics",154560.011543323,FALSE
1997,"Maui",333,"All Ecosystems","All Species",169567.85212539,FALSE
1997,"Maui",333,"Open Ocean","All Species",169567.850212539,FALSE
1997,"Maui",333,"Reef","All Species",0,FALSE
1997,"Oahu",400,"All Ecosystems","Deep 7 Bottomfish",916.945750846395,FALSE
1997,"Oahu",400,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",400,"Open Ocean","Deep 7 Bottomfish",916.945750846395,FALSE
1997,"Oahu",400,"All Ecosystems","Shallow Bottomfish",2282.02258858934,FALSE
1997,"Oahu",400,"Reef","Shallow Bottomfish",1643.63399102194,FALSE
1997,"Oahu",400,"Open Ocean","Shallow Bottomfish",638.388597567398,FALSE
1997,"Oahu",400,"All Ecosystems","Reef-Associated",137569.65005116,FALSE
1997,"Oahu",400,"Reef","Reef-Associated",137569.65005116,FALSE
1997,"Oahu",400,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",400,"All Ecosystems","Pelagics",356.055808401254,FALSE
1997,"Oahu",400,"Reef","Pelagics",0,FALSE
1997,"Oahu",400,"Open Ocean","Pelagics",356.055808401254,FALSE
1997,"Oahu",400,"All Ecosystems","All Species",141124.674198997,FALSE
1997,"Oahu",400,"Open Ocean","All Species",1911.39015681505,FALSE
1997,"Oahu",400,"Reef","All Species",139213.284042182,FALSE
1997,"Oahu",401,"All Ecosystems","Deep 7 Bottomfish",1367.90267749216,FALSE
1997,"Oahu",401,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",401,"Open Ocean","Deep 7 Bottomfish",1367.90267749216,FALSE
1997,"Oahu",401,"All Ecosystems","Shallow Bottomfish",2462.56235034483,FALSE
1997,"Oahu",401,"Reef","Shallow Bottomfish",1653.74421768025,FALSE
1997,"Oahu",401,"Open Ocean","Shallow Bottomfish",808.818132664576,FALSE
1997,"Oahu",401,"All Ecosystems","Reef-Associated",450199.778207962,FALSE
1997,"Oahu",401,"Reef","Reef-Associated",450199.778207962,FALSE
1997,"Oahu",401,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",401,"All Ecosystems","Pelagics",3319.47863040752,FALSE
1997,"Oahu",401,"Reef","Pelagics",0,FALSE
1997,"Oahu",401,"Open Ocean","Pelagics",3319.47863040752,FALSE
1997,"Oahu",401,"All Ecosystems","All Species",457349.72186627,FALSE
1997,"Oahu",401,"Open Ocean","All Species",5496.19944056426,FALSE
1997,"Oahu",401,"Reef","All Species",451853.522425643,FALSE
1997,"Oahu",402,"All Ecosystems","Deep 7 Bottomfish",3186.76228163009,FALSE
1997,"Oahu",402,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",402,"Open Ocean","Deep 7 Bottomfish",3186.76228163009,FALSE
1997,"Oahu",402,"All Ecosystems","Shallow Bottomfish",7864.31202206896,FALSE
1997,"Oahu",402,"Reef","Shallow Bottomfish",5827.82350946708,FALSE
1997,"Oahu",402,"Open Ocean","Shallow Bottomfish",2036.48851260188,FALSE
1997,"Oahu",402,"All Ecosystems","Reef-Associated",185426.580628464,FALSE
1997,"Oahu",402,"Reef","Reef-Associated",185426.580628464,FALSE
1997,"Oahu",402,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",402,"All Ecosystems","Pelagics",9905.27478094043,FALSE
1997,"Oahu",402,"Reef","Pelagics",0,FALSE
1997,"Oahu",402,"Open Ocean","Pelagics",9905.27478094043,FALSE
1997,"Oahu",402,"All Ecosystems","All Species",26382.92971313,FALSE
1997,"Oahu",402,"Open Ocean","All Species",15128.5255751724,FALSE
1997,"Oahu",402,"Reef","All Species",191254.404137931,FALSE
1997,"Oahu",403,"All Ecosystems","Deep 7 Bottomfish",4907.91455166144,FALSE
1997,"Oahu",403,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",403,"Open Ocean","Deep 7 Bottomfish",4907.91455166144,FALSE
1997,"Oahu",403,"All Ecosystems","Shallow Bottomfish",19122.7715651411,FALSE
1997,"Oahu",403,"Reef","Shallow Bottomfish",13205.4003338433,FALSE
1997,"Oahu",403,"Open Ocean","Shallow Bottomfish",5917.3712312978,FALSE
1997,"Oahu",403,"All Ecosystems","Reef-Associated",952882.367038809,FALSE
1997,"Oahu",403,"Reef","Reef-Associated",952882.367038809,FALSE
1997,"Oahu",403,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",403,"All Ecosystems","Pelagics",17656.9064430094,FALSE
1997,"Oahu",403,"Reef","Pelagics",0,FALSE
1997,"Oahu",403,"Open Ocean","Pelagics",17656.9064430094,FALSE
1997,"Oahu",403,"All Ecosystems","All Species",994569.959598621,FALSE
1997,"Oahu",403,"Open Ocean","All Species",28482.1922259686,FALSE
1997,"Oahu",403,"Reef","All Species",966087.767372652,FALSE
1997,"Oahu",404,"All Ecosystems","Deep 7 Bottomfish",9011.62258413793,FALSE
1997,"Oahu",404,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",404,"Open Ocean","Deep 7 Bottomfish",9011.62258413793,FALSE
1997,"Oahu",404,"All Ecosystems","Shallow Bottomfish",16768.5330718495,FALSE
1997,"Oahu",404,"Reef","Shallow Bottomfish",9432.84147220062,FALSE
1997,"Oahu",404,"Open Ocean","Shallow Bottomfish",7335.6915996489,FALSE
1997,"Oahu",404,"All Ecosystems","Reef-Associated",502437.977077555,FALSE
1997,"Oahu",404,"Reef","Reef-Associated",502437.977077555,FALSE
1997,"Oahu",404,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",404,"All Ecosystems","Pelagics",3054.90938388715,FALSE
1997,"Oahu",404,"Reef","Pelagics",0,FALSE
1997,"Oahu",404,"Open Ocean","Pelagics",3054.90938388715,FALSE
1997,"Oahu",404,"All Ecosystems","All Species",531273.4211743,FALSE
1997,"Oahu",404,"Open Ocean","All Species",19402.223567674,FALSE
1997,"Oahu",404,"Reef","All Species",511870.818549755,FALSE
1997,"Oahu",405,"All Ecosystems","Deep 7 Bottomfish",11424.2421416928,FALSE
1997,"Oahu",405,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",405,"Open Ocean","Deep 7 Bottomfish",11424.2421416928,FALSE
1997,"Oahu",405,"All Ecosystems","Shallow Bottomfish",9944.13007749216,FALSE
1997,"Oahu",405,"Reef","Shallow Bottomfish",6105.13258352351,FALSE
1997,"Oahu",405,"Open Ocean","Shallow Bottomfish",3838.99749396865,FALSE
1997,"Oahu",405,"All Ecosystems","Reef-Associated",117995.273971097,FALSE
1997,"Oahu",405,"Reef","Reef-Associated",117995.273971097,FALSE
1997,"Oahu",405,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",405,"All Ecosystems","Pelagics",3115.48832351097,FALSE
1997,"Oahu",405,"Reef","Pelagics",0,FALSE
1997,"Oahu",405,"Open Ocean","Pelagics",3115.48832351097,FALSE
1997,"Oahu",405,"All Ecosystems","All Species",142479.134513793,FALSE
1997,"Oahu",405,"Open Ocean","All Species",18378.7279591724,FALSE
1997,"Oahu",405,"Reef","All Species",124100.406554621,FALSE
1997,"Oahu",406,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
1997,"Oahu",406,"Reef","Deep 7 Bottomfish",NA,TRUE
1997,"Oahu",406,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
1997,"Oahu",406,"All Ecosystems","Shallow Bottomfish",NA,TRUE
1997,"Oahu",406,"Reef","Shallow Bottomfish",NA,TRUE
1997,"Oahu",406,"Open Ocean","Shallow Bottomfish",NA,TRUE
1997,"Oahu",406,"All Ecosystems","Reef-Associated",33750.9861374922,FALSE
1997,"Oahu",406,"Reef","Reef-Associated",33750.9861374922,FALSE
1997,"Oahu",406,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",406,"All Ecosystems","Pelagics",0,FALSE
1997,"Oahu",406,"Reef","Pelagics",0,FALSE
1997,"Oahu",406,"Open Ocean","Pelagics",0,FALSE
1997,"Oahu",406,"All Ecosystems","All Species",3375.9861374922,FALSE
1997,"Oahu",406,"Open Ocean","All Species",0,FALSE
1997,"Oahu",406,"Reef","All Species",33750.9861374922,FALSE
1997,"Oahu",407,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
1997,"Oahu",407,"Reef","Deep 7 Bottomfish",NA,TRUE
1997,"Oahu",407,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
1997,"Oahu",407,"All Ecosystems","Shallow Bottomfish",7878.7552030094,FALSE
1997,"Oahu",407,"Reef","Shallow Bottomfish",5757.05192285893,FALSE
1997,"Oahu",407,"Open Ocean","Shallow Bottomfish",2121.70328015047,FALSE
1997,"Oahu",407,"All Ecosystems","Reef-Associated",124371.487006897,FALSE
1997,"Oahu",407,"Reef","Reef-Associated",124371.487006897,FALSE
1997,"Oahu",407,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",407,"All Ecosystems","Pelagics",932.173887272727,FALSE
1997,"Oahu",407,"Reef","Pelagics",0,FALSE
1997,"Oahu",407,"Open Ocean","Pelagics",932.173887272727,FALSE
1997,"Oahu",407,"All Ecosystems","All Species",133182.41697179,FALSE
1997,"Oahu",407,"Open Ocean","All Species",3053.8771674232,FALSE
1997,"Oahu",407,"Reef","All Species",130128.538929755,FALSE
1997,"Oahu",408,"All Ecosystems","Deep 7 Bottomfish",5298.74388808777,FALSE
1997,"Oahu",408,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",408,"Open Ocean","Deep 7 Bottomfish",5298.74388808777,FALSE
1997,"Oahu",408,"All Ecosystems","Shallow Bottomfish",1993.15896978056,FALSE
1997,"Oahu",408,"Reef","Shallow Bottomfish",1169.89765617555,FALSE
1997,"Oahu",408,"Open Ocean","Shallow Bottomfish",823.261313605016,FALSE
1997,"Oahu",408,"All Ecosystems","Reef-Associated",122746.177801693,FALSE
1997,"Oahu",408,"Reef","Reef-Associated",122746.177801693,FALSE
1997,"Oahu",408,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",408,"All Ecosystems","Pelagics",1626.97723561129,FALSE
1997,"Oahu",408,"Reef","Pelagics",0,FALSE
1997,"Oahu",408,"Open Ocean","Pelagics",1626.97723561129,FALSE
1997,"Oahu",408,"All Ecosystems","All Species",131665.57895172,FALSE
1997,"Oahu",408,"Open Ocean","All Species",7748.98243730407,FALSE
1997,"Oahu",408,"Reef","All Species",123916.075457868,FALSE
1997,"Oahu",409,"All Ecosystems","Deep 7 Bottomfish",8583.21350382445,FALSE
1997,"Oahu",409,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",409,"Open Ocean","Deep 7 Bottomfish",8583.21350382445,FALSE
1997,"Oahu",409,"All Ecosystems","Shallow Bottomfish",3293.04525442006,FALSE
1997,"Oahu",409,"Reef","Shallow Bottomfish",1564.19649584953,FALSE
1997,"Oahu",409,"Open Ocean","Shallow Bottomfish",1728.84875857053,FALSE
1997,"Oahu",409,"All Ecosystems","Reef-Associated",135455.117339373,FALSE
1997,"Oahu",409,"Reef","Reef-Associated",135455.117339373,FALSE
1997,"Oahu",409,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",409,"All Ecosystems","Pelagics",1560.21677153605,FALSE
1997,"Oahu",409,"Reef","Pelagics",0,FALSE
1997,"Oahu",409,"Open Ocean","Pelagics",1560.21677153605,FALSE
1997,"Oahu",409,"All Ecosystems","All Species",148891.592869154,FALSE
1997,"Oahu",409,"Open Ocean","All Species",11872.279033931,FALSE
1997,"Oahu",409,"Reef","All Species",137019.313835223,FALSE
1997,"Oahu",420,"All Ecosystems","Deep 7 Bottomfish",13137.8784629467,FALSE
1997,"Oahu",420,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",420,"Open Ocean","Deep 7 Bottomfish",13137.8784629467,FALSE
1997,"Oahu",420,"All Ecosystems","Shallow Bottomfish",NA,TRUE
1997,"Oahu",420,"Reef","Shallow Bottomfish",NA,TRUE
1997,"Oahu",420,"Open Ocean","Shallow Bottomfish",NA,TRUE
1997,"Oahu",420,"All Ecosystems","Reef-Associated",18574.1857999373,FALSE
1997,"Oahu",420,"Reef","Reef-Associated",18574.1857999373,FALSE
1997,"Oahu",420,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",420,"All Ecosystems","Pelagics",89284.7028712852,FALSE
1997,"Oahu",420,"Reef","Pelagics",0,FALSE
1997,"Oahu",420,"Open Ocean","Pelagics",89284.7028712852,FALSE
1997,"Oahu",420,"All Ecosystems","All Species",12996.767134169,FALSE
1997,"Oahu",420,"Open Ocean","All Species",102422.581334232,FALSE
1997,"Oahu",420,"Reef","All Species",18574.1857999373,FALSE
1997,"Oahu",421,"All Ecosystems","Deep 7 Bottomfish",11153.6679857053,FALSE
1997,"Oahu",421,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",421,"Open Ocean","Deep 7 Bottomfish",11153.6679857053,FALSE
1997,"Oahu",421,"All Ecosystems","Shallow Bottomfish",NA,TRUE
1997,"Oahu",421,"Reef","Shallow Bottomfish",NA,TRUE
1997,"Oahu",421,"Open Ocean","Shallow Bottomfish",NA,TRUE
1997,"Oahu",421,"All Ecosystems","Reef-Associated",1271.98111711599,FALSE
1997,"Oahu",421,"Reef","Reef-Associated",1271.98111711599,FALSE
1997,"Oahu",421,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",421,"All Ecosystems","Pelagics",246613.871350755,FALSE
1997,"Oahu",421,"Reef","Pelagics",0,FALSE
1997,"Oahu",421,"Open Ocean","Pelagics",246613.871350755,FALSE
1997,"Oahu",421,"All Ecosystems","All Species",25939.52453576,FALSE
1997,"Oahu",421,"Open Ocean","All Species",257767.53933646,FALSE
1997,"Oahu",421,"Reef","All Species",1271.98111711599,FALSE
1997,"Oahu",422,"All Ecosystems","Deep 7 Bottomfish",5494.15855630094,FALSE
1997,"Oahu",422,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",422,"Open Ocean","Deep 7 Bottomfish",5494.15855630094,FALSE
1997,"Oahu",422,"All Ecosystems","Shallow Bottomfish",1032.68743724138,FALSE
1997,"Oahu",422,"Reef","Shallow Bottomfish",449.182927247649,FALSE
1997,"Oahu",422,"Open Ocean","Shallow Bottomfish",583.50450999373,FALSE
1997,"Oahu",422,"All Ecosystems","Reef-Associated",163.074502194357,FALSE
1997,"Oahu",422,"Reef","Reef-Associated",163.074502194357,FALSE
1997,"Oahu",422,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",422,"All Ecosystems","Pelagics",228453.071760564,FALSE
1997,"Oahu",422,"Reef","Pelagics",0,FALSE
1997,"Oahu",422,"Open Ocean","Pelagics",228453.071760564,FALSE
1997,"Oahu",422,"All Ecosystems","All Species",235142.99225631,FALSE
1997,"Oahu",422,"Open Ocean","All Species",234530.734826859,FALSE
1997,"Oahu",422,"Reef","All Species",612.257429442006,FALSE
1997,"Oahu",423,"All Ecosystems","Deep 7 Bottomfish",13874.4414431348,FALSE
1997,"Oahu",423,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",423,"Open Ocean","Deep 7 Bottomfish",13874.4414431348,FALSE
1997,"Oahu",423,"All Ecosystems","Shallow Bottomfish",14869.2547781818,FALSE
1997,"Oahu",423,"Reef","Shallow Bottomfish",4031.09180047649,FALSE
1997,"Oahu",423,"Open Ocean","Shallow Bottomfish",10838.1629777053,FALSE
1997,"Oahu",423,"All Ecosystems","Reef-Associated",50661.812015047,FALSE
1997,"Oahu",423,"Reef","Reef-Associated",50661.812015047,FALSE
1997,"Oahu",423,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",423,"All Ecosystems","Pelagics",613763.562780564,FALSE
1997,"Oahu",423,"Reef","Pelagics",0,FALSE
1997,"Oahu",423,"Open Ocean","Pelagics",613763.562780564,FALSE
1997,"Oahu",423,"All Ecosystems","All Species",693169.7116927,FALSE
1997,"Oahu",423,"Open Ocean","All Species",638476.167201404,FALSE
1997,"Oahu",423,"Reef","All Species",54692.9038155235,FALSE
1997,"Oahu",424,"All Ecosystems","Deep 7 Bottomfish",19646.6901042006,FALSE
1997,"Oahu",424,"Reef","Deep 7 Bottomfish",0,FALSE
1997,"Oahu",424,"Open Ocean","Deep 7 Bottomfish",19646.6901042006,FALSE
1997,"Oahu",424,"All Ecosystems","Shallow Bottomfish",5676.17010959247,FALSE
1997,"Oahu",424,"Reef","Shallow Bottomfish",2396.12371801881,FALSE
1997,"Oahu",424,"Open Ocean","Shallow Bottomfish",3280.04639157367,FALSE
1997,"Oahu",424,"All Ecosystems","Reef-Associated",15568.1791428213,FALSE
1997,"Oahu",424,"Reef","Reef-Associated",15568.1791428213,FALSE
1997,"Oahu",424,"Open Ocean","Reef-Associated",0,FALSE
1997,"Oahu",424,"All Ecosystems","Pelagics",148880.780107335,FALSE
1997,"Oahu",424,"Reef","Pelagics",0,FALSE
1997,"Oahu",424,"Open Ocean","Pelagics",148880.780107335,FALSE
1997,"Oahu",424,"All Ecosystems","All Species",189771.81946395,FALSE
1997,"Oahu",424,"Open Ocean","All Species",171807.51660311,FALSE
1997,"Oahu",424,"Reef","All Species",17964.3028608401,FALSE
1997,"Oahu",425,"All Ecosystems","Deep 7 Bottomfish",15873.683817931,FALSE
1997,"Oahu",425,"Reef","Deep 7 Bottomfish",0,FALSE
